title,label
韩国外交部：韩、美、日对朝首席代表将于印尼举行会晤,国际
秘鲁政局动荡：前总统被控政变遭捕，女副总统直接上任,国际
习近平同沙特王储兼首相举行会谈,国际
刘栋的Vlog | COP15会场很热闹，但执秘穆雷玛答我问很沉重,国际
新加坡为东帝汶官员提供培训课程，以帮助后者加入东盟,国际
在世界杯舞台回望梦开始的地方，法国队众将再穿启蒙球队球衣,国际
李克强：随着优化调整措施的落实，中国经济增速将会持续回升,国际
外媒：以色列候任财长欲将犹太教信仰“注入经济战略”,国际
习近平出席沙特王储兼首相穆罕默德代表国王萨勒曼举行的欢迎仪式,国际
马斯克将推特办公室添加卧室方便员工通宵工作？旧金山当局正调查,国际
岸田文雄：2027财年将增税超1万亿日元保障防卫费用来源,国际
中阿友好合作交流展在利雅得举办,国际
元首外交丨习主席中东之行备受瞩目,国际
视频丨习近平即将出席沙特王储兼首相穆罕默德举行的欢迎仪式,国际
澳大利亚外长喊话美国：要优先加强与“印太地区”经济联系,国际
马来西亚反贪会就“6000亿林吉特事件”传召前总理穆希丁,国际
俄罗斯：俄军正在白俄罗斯参加战术演习,国际
合同谈不拢！《纽约时报》爆发大罢工，上千名员工签署联名信,国际
俄乌冲突几时休？泽连斯基这样“暗示”，普京发出警告,国际
为防范新冠疫情的影响，世卫组织将制定一份具有法律约束力的协议,国际
俄外交部副部长：俄罗斯不希望中断与美国外交关系,国际
《纽约时报》千名职工将举行大规模罢工，系40多年来首次,国际
巴西旅游部：39家巴西旅行社获接待中国游客资质,国际
外交部：中阿在基建、能源等领域实施逾两百个项目，惠及近20亿人,国际
美国务院批准对台出售逾4亿美元军售，中方：将采取有力措施,国际
英国批准适用6个月至4岁婴幼儿新冠疫苗,国际
北约秘书长：俄罗斯正趁冬天养精蓄锐，等开春再进攻乌克兰,国际
时政Vlog丨为什么沙特铺紫色地毯欢迎习主席？,国际
韩国政府开始对钢铁石化货运车主执行开工令,国际
携手共建中阿合作美好未来,国际
普京承认曾有俄士兵“临阵脱逃”：他们习惯了和平生活,国际
刚强@大国外交最前线丨飞越几千公里，习主席的“沙特之行”正式开启,国际
秘鲁总统卡斯蒂略遭罢免后，美洲各国反应不一,国际
泽连斯基：乌克兰目前还无法完全恢复电力系统,国际
高清大图丨战机护航！国旗色彩带！沙特盛情迎接习主席,国际
习近平抵达利雅得出席首届中国－阿拉伯国家峰会、中国－海湾阿拉伯国家合作委员会峰会并对沙特进行国事访问,国际
欧盟委员会答澎湃：生物多样性应被各国列入国家发展计划,国际
COP15大会主席黄润秋：愿与世界分享中国的探索和经验,国际
外媒：普京称对乌军事行动或成“长期过程”，否认有俄军集体逃离前线,国际
最大规模、最高规格，来了！,国际
普京最新表态：俄罗斯没发疯，清楚使用核武的后果,国际
普京：在别无他法时，俄方将使用一切既有手段保护国家利益,国际
《生物多样性公约》第十五次缔约方大会第二阶段会议开幕,国际
时政画说丨礼遇·利雅得,国际
秘鲁国会罢免总统卡斯蒂略，副总统宣誓就任新总统,国际
独家视频丨习近平步出舱门，沙特以最高礼遇欢迎,国际
观察｜印尼新刑法严禁婚外性行为也适用外籍人士，或重创旅游业,国际
明查｜卡塔尔世界杯现场出现“唐僧”？,国际
普京：世界核战争威胁加剧，俄将核武视为自卫手段,国际
秦刚：不愿地球气温升高，但非常希望看到中美合作“升温”,国际
俄罗斯别尔哥罗德州防空系统拦截若干枚来袭导弹,国际
习近平在沙特阿拉伯媒体发表署名文章,国际
欧盟公布第九轮对俄制裁措施,国际
独家V观丨你好，沙特阿拉伯,国际
习近平抵达利雅得出席首届中国－阿拉伯国家峰会、中国－海湾阿拉伯国家合作委员会峰会并对沙特进行国事访问,国际
独家视频丨沙特以最高礼遇欢迎习近平主席到访,国际
ToSun@你查收丨一份独特的沙特阿拉伯体验指南,国际
普京称没有继续进行动员的必要,国际
《时代》周刊2022年度人物：泽连斯基与乌克兰精神,国际
泽连斯基被选为《时代》杂志2022年度风云人物,国际
视频丨“沙特之鹰”礼宾护卫机为习近平主席专机伴飞,国际
视频丨沙特阿拉伯战机为习近平主席专机护航,国际
第一观察丨“元首外交月”的深刻意涵,国际
海报丨指引中阿关系发展，习近平主席这样用典,国际
习近平复信沙特中文学习者代表,国际
习近平乘专机抵达沙特阿拉伯首都利雅得,国际
大国外交最前线丨千里迢迢，我们为什么来到这里,国际
元首外交丨习主席中东之行备受瞩目,国际
俄罗斯7日通过乌克兰向欧洲运送约4240万立方米天然气,国际
法国总理：只要全国上下共同努力节能，今冬可避免停电,国际
俄称遭乌无人机袭击，美方：不鼓励乌在俄境内发动攻击,国际
联播+丨跟着习主席访问“石油王国”,国际
外交部：将研究出台便利跨境人员往来和远端防控的新举措,国际
“新月形”地球升起！“猎户座”飞船拍下罕见地月同框,国际
西班牙巴塞罗那火车相撞事故受伤人数上升至155人,国际
25人涉“阴谋推翻政府”被德国警方逮捕，系反共和体制人士,国际
外媒：印尼一警察局遭袭二死八伤，疑因极端分子不满刑法修正案,国际
“新征程的中国与世界”中阿媒体研讨会在利雅得成功举办,国际
2022中国—阿拉伯媒体合作论坛在沙特阿拉伯举行,国际
微视频丨中阿丝路之约,国际
韩总统尹锡悦欲与结束世界杯征程的国家队共餐，正一一核对时间,国际
韩国国防部长：应明确“朝鲜政权和朝鲜军队是敌方”,国际
COP15第二阶段会议将举行，中方：高度重视生物多样性保护,国际
中方：首届中海峰会将是中国和海合会国家领导人首次齐聚一堂,国际
外交部回应巴基斯坦驻阿使馆遭袭：谴责反对任何形式暴恐行径,国际
首届中国-阿拉伯国家峰会将举行，外交部：在中阿关系史上有划时代意义,国际
美澳将欢迎日本加入三方联合军事行动，外交部回应,国际
拜登是否寻求连任总统？白宫办公厅主任：预计年后会官宣,国际
底线超远三分连中五球？讲真，库里真有这么神？,国际
日本议员逼问首相对台态度 ，岸田文雄表态：不支持“台独”,国际
李克强将与主要国际经济组织负责人举行第七次“1+6”圆桌对话会,国际
中东睿评｜首届中阿峰会召开在即，中阿关系进入全新历史阶段,国际
福田康夫：没有日中的稳定合作，东亚不会有和平与繁荣,国际
《生物多样性公约》执秘答澎湃：上个十年里20多个目标没一个完全实现,国际
携手构建面向新时代的中阿命运共同体,国际
沃诺克在美国佐治亚州参议员决选中获胜，民主党掌控参议院,国际
民主党妥协，美国防授权法案取消美军新冠疫苗强制接种政策,国际
匈牙利否决欧盟180亿欧元援乌计划，欧盟暂停向匈发放援助,国际
特朗普回应集团被判税务欺诈：纽约就是容不下我的一切,国际
最高判刑1年！印尼新刑法禁婚外性行为，外籍人士亦受此限,国际
王毅就中日关系发展提出建议：要以信相交，坚守政治承诺,国际
李克强同米舒斯京共同主持中俄总理第二十七次定期会晤，韩正出席,国际
新华时评：推动构建中阿命运共同体迈出坚实步伐,国际
摩洛哥挺进世界杯8强，球迷送斗牛士回家：机场这边请！,国际
日本空自战机抵菲，系战后日本首次向东盟成员国派遣战机,国际
调查：今年韩国家庭贫富差距创新高,国际
中方呼吁减缓乌克兰危机外溢影响，鼓励有关各方尽快重启谈判,国际
阿根廷副总统因贪腐被判6年监禁，预计或耗时数年进行上诉,国际
习近平将出席中国—阿拉伯国家峰会、中国—海湾阿拉伯国家合作委员会峰会并对沙特进行国事访问,国际
韩工会组织“硬刚”尹锡悦政府，货运罢工致多行业遭巨额损失,国际
明查｜捷克切断布拉格俄罗斯大使馆的水电？,国际
美陪审团裁定特朗普集团两家公司税务欺诈等罪名成立,国际
法国尼斯卡车恐袭案8名同案犯分别被判刑2到15年,国际
国际社会深切哀悼江泽民同志逝世,国际
持续追踪｜两空军基地遭袭后，俄对乌发动大规模导弹袭击,国际
欧盟新法阻止进口与森林砍伐有关商品，印尼、巴西或受影响,国际
佐科属意“白发人”参与下届印尼总统大选，与执政党意见分歧,国际
俄在与日争议领土地区部署海岸防御导弹系统，射程达五百公里,国际
多位国际组织及外国领导人赴我驻外机构悼念江泽民同志逝世,国际
泰国南部铁路发生爆炸，造成至少3名铁路员工死亡4人受伤,国际
美国务卿发表涉中国防疫政策言论，外交部回应,国际
佩斯科夫：俄新一轮动员问题应以俄总统表态和国防部消息为准,国际
蒙古连续三天爆发民众抗议，煤炭贪腐和通胀高企或为导火索,国际
多名“素食者”在“撒盐哥”餐厅静坐抗议，结局却是这样,国际
站在国会的对立面？拜登支持保留美军新冠疫苗强制接种政策,国际
粮农组织：全球三分之一土壤退化，影响谷物果蔬养分,国际
为结束国内危机，苏丹军方与文官政治力量签署政治框架协议,国际
多国领导人和国际组织负责人对江泽民同志逝世表示哀悼,国际
韩国财阀与前总统卢泰愚女儿离婚：“分手费”665亿韩元,国际
白宫幕僚长：拜登预计将寻求连任美国总统，元旦后做正式决定,国际
印尼欲建立“镍版欧佩克”，外媒：镍或撬动地缘政治？,国际
哈里梅根纪录片再发预告，哈里：王室成员私下相互爆料,国际
美欧考虑对中国钢铁和铝加征关税，中方：将采取一切必要措施维护自身正当权益,国际
日本大幅增加国防开支，中方：日方应在军事安全领域谨言慎行,国际
朔尔茨撰文称中国的崛起不是孤立中国的理由，外交部回应,国际
印媒：印度海军史上首次招募女水手,国际
调查显示医疗费用让美国人“压力大”,国际
警察枪击罗姆人再引发种族歧视纷争，希腊第二大城市爆发抗议,国际
联合国生物多样性大会明日召开，你需要知道的都在这里,国际
主要产油国在保价中观望，将继续评估西方对俄油限价等影响,国际
外媒：印尼议会通过刑法修正案，婚外或婚前性行为均系犯罪,国际
